"plotID","siteID","plant_SR_400","plant_H_400","tree_SR_400","tree_H_400","CHM_nni_3_2512m2","pc_skew_DBH_2512m2","z_ent1_ent2_2512m2","z_1m_mode_mean_2512m2","pc_ent1_01_2512m2","z_cc_1_3_2512m2","MAT","AET","MTCM","alpha","TSeas","PSeas","latitude","longitude"
"LENO_026","LENO",20,0.123,NA,NA,-1.98696989840419,-0.405,1.71300416986662,17.959,0.93790812713903,0.994341636607249,190,1127,-43,25.0126291885095,6701.85982644026,19.072309930693,31.825114,-88.185895
"LENO_027","LENO",59,2.137,NA,NA,-1.98430597625188,-0.307,1.70301096986276,22.513,0.945987861304518,0.982018711532696,190,1127,-43,25.0126291885095,6698.15771229588,18.0877210999636,31.817949,-88.202252
"LENO_028","LENO",75,2.946,NA,NA,-1.99750785989509,-0.175,1.45342386971778,23.486,0.947755287669635,0.996226050568607,190,1127,-43,25.0126291885095,6698.15771229588,18.0877210999636,31.818801,-88.196903
"LENO_029","LENO",72,2.909,NA,NA,-1.99314011955866,0.016,1.73100013020558,14.138,0.913518418304997,0.984873636402857,190,1126,-43,25.0126291885095,6702.78568799065,20.0587983260573,31.830931,-88.171035
"LENO_030","LENO",56,2.061,NA,NA,-1.97984040386071,-0.235,1.59174055381334,22.06,0.962347870799081,0.987721945752985,190,1129,-43,25.0126291885095,6693.53307269561,19.072309930693,31.810757,-88.190139
"LENO_061","LENO",97,3.182,10,1.891,-2.00442670632081,0.128,1.61049225091356,20.764,0.96812702348065,0.995284233702655,189,1127,-42,25.0126291885095,6714.83396614968,20.0587983260573,31.857544,-88.163277
"LENO_062","LENO",80,2.681,10,1.933,-1.9922625972937,-0.721,1.53399946690591,27.629,0.941524275485694,0.992454117528938,189,1127,-42,25.0126291885095,6714.83396614968,20.0587983260573,31.857054,-88.161742
"LENO_063","LENO",78,2.471,NA,NA,-1.97081467109811,-0.538,1.70900637836916,23.769,0.951258679605153,0.988669892252847,189,1127,-42,25.0126291885095,6714.83396614968,20.0587983260573,31.855414,-88.160393
"MLBS_001","MLBS",44,2.193,9,1.773,-2.00614292400516,-0.357,1.62930633080095,10.141,0.922121053157158,0.994341636607249,82,845,66,13.7175013748016,7422.45922037745,13.1972677783021,37.3607,-80.524992
"MLBS_002","MLBS",52,2.179,8,1.827,-2.00699899683778,-1.204,1.55641202530818,16.555,0.909648569200916,0.995284233702655,85,844,63,15.2123292941011,7450.32482411228,13.1972677783021,37.371644,-80.522625
"MLBS_003","MLBS",39,1.264,4,1.268,-1.9966369707491,-1.096,1.68004780659213,18.11,0.899868468767292,0.982971081049618,86,842,63,15.2123292941011,7455.30398635077,13.1972677783021,37.369823,-80.526881
"MLBS_004","MLBS",51,2.354,10,2.03,-2.00785370969118,-0.469,1.73600000805846,20.039,0.952127904707466,0.996226050568607,101,829,50,23.0621972883901,7574.03102453204,12.2264439463748,37.428172,-80.510411
"MLBS_005","MLBS",46,1.845,7,1.311,-2.00699899683778,-0.727,1.61049225091356,13.156,0.945987861304518,0.994341636607249,82,845,66,13.7175013748016,7422.45922037745,13.1972677783021,37.362322,-80.521815
"MLBS_006","MLBS",90,2.649,3,1.011,-1.92780848867406,-1.072,1.66708658125169,17.461,0.853080454949766,0.913839122404406,107,823,44,25.0126291885095,7611.00832872605,14.1706564616979,37.4282,-80.564248
"MLBS_007","MLBS",70,2.67,8,1.781,-2.00270507309595,-1.183,1.54860134183185,20.434,0.910618501875751,0.995284233702655,105,826,46,25.0126291885095,7601.01262449543,14.1706564616979,37.427946,-80.571837
"MLBS_008","MLBS",62,2.428,8,1.531,-1.98163046553044,-1.515,1.70900637836916,28.967,0.900852488679581,0.973415425987212,100,830,50.3333333333333,22.1081233622121,7567.03770083962,12.2264439463748,37.427518,-80.500559
"MLBS_009","MLBS",55,2.357,7,1.786,-2.00699899683778,-0.836,1.61345896855642,13.989,0.899868468767292,0.994341636607249,87,841,62.3333333333333,15.9945301945935,7460.28405642302,13.1972677783021,37.374328,-80.516562
"MLBS_010","MLBS",55,1.647,8,1.578,-2.00699899683778,-0.572,1.65215224541589,12.204,0.939721153655201,0.995284233702655,83,843,65,14.4534303904097,7429.42270387324,13.1972677783021,37.365565,-80.526343
"MLBS_011","MLBS",59,2.187,6,1.529,-2.00870706066248,-0.306,1.57600426532396,11.144,0.942422078484288,0.996226050568607,82,845,66,13.7175013748016,7422.45922037745,13.1972677783021,37.359448,-80.521143
"MLBS_012","MLBS",43,1.968,7,1.644,-2.00614292400516,0.152,1.65911855031834,7.453,0.952994459297918,0.996226050568607,88,841,61,16.8002089386682,7469.25040678671,13.1972677783021,37.357284,-80.522508
"MLBS_013","MLBS",51,2.182,7,1.731,-2.00785370969118,-0.964,1.53108610363798,19.17,0.912553462850468,0.997167083295687,107,823,44,25.0126291885095,7611.00832872605,14.1706564616979,37.432507,-80.559608
"MLBS_014","MLBS",73,2.07,10,1.968,-2.00097804179177,-0.987,1.72100140310438,23.209,0.944210086528763,0.994341636607249,107,823,44,25.0126291885095,7611.00832872605,13.1972677783021,37.417102,-80.557337
"MLBS_015","MLBS",69,2.648,11,1.962,-2.00528549315751,-1.281,1.42801489976331,25.482,0.916402759611478,0.995284233702655,106,823,45,25.0126291885095,7604.01120998934,13.1972677783021,37.413599,-80.567095
"MLBS_017","MLBS",49,1.658,6,1.332,-1.89867291781076,-0.19,1.34172024769496,6.967,0.924953296694098,0.978202056698087,83,843,65,14.4534303904097,7429.42270387324,13.1972677783021,37.358817,-80.526049
"MLBS_018","MLBS",38,1.66,10,2.131,-2.00785370969118,-1.436,1.50883231964236,23.546,0.881996675550634,0.996226050568607,98,834,52,21.1713142401809,7560.04527132435,12.2264439463748,37.426259,-80.489231
"MLBS_020","MLBS",68,2.393,5,1.471,-1.9514685811494,-0.459,1.72100140310438,19.828,0.836450996302314,0.938486499691096,105,826,46,25.0126291885095,7601.01262449543,14.1706564616979,37.427133,-80.568447
"MLBS_021","MLBS",61,2.118,NA,NA,-2.00614292400516,-1.285,1.57895076425341,27.354,0.922121053157158,0.995284233702655,101,829,50,23.0621972883901,7574.03102453204,12.2264439463748,37.426366,-80.516305
"MLBS_022","MLBS",33,1.408,NA,NA,-2.00442670632081,-1.242,1.74699989383007,15.834,0.894931476481438,0.995284233702655,83,843,65,14.4534303904097,7429.42270387324,13.1972677783021,37.363752,-80.526185
"MLBS_023","MLBS",69,2.07,NA,NA,-2.00356656558331,-0.986,1.5848494523032,24.133,0.927766549560711,0.992454117528938,100,830,50,22.1081233622121,7567.03770083962,12.2264439463748,37.428212,-80.504106
"MLBS_024","MLBS",50,2.356,NA,NA,-1.98519524280009,-1.479,1.77199194053719,12.539,0.863012491826128,0.976289485525522,82,845,66,13.7175013748016,7422.45922037745,13.1972677783021,37.360507,-80.521133
"MLBS_026","MLBS",67,2.33,NA,NA,-2.00011250759454,-1.961,1.54275369768316,24.808,0.89294961279079,0.992454117528938,106,823,45,25.0126291885095,7604.01120998934,13.1972677783021,37.410665,-80.573299
